C1,buyer_a,1785000237.228,1785000237.289,200,{"code":0,"msg":"服务器错误","data":null}
C1,buyer_b,1785000237.228,1785000237.288,200,{"code":0,"msg":"服务器错误","data":null}
C2,buyer_a_1,1785000237.297,1785000237.321,200,{"code":0,"msg":"服务器错误","data":null}
C2,buyer_a_2,1785000237.297,1785000237.322,200,{"code":0,"msg":"服务器错误","data":null}
C3,buyer_a_1,1785000237.329,1785000237.354,200,{"code":0,"msg":"服务器错误","data":null}
C3,buyer_a_4,1785000237.330,1785000237.354,200,{"code":0,"msg":"服务器错误","data":null}
C3,buyer_a_2,1785000237.331,1785000237.358,200,{"code":0,"msg":"服务器错误","data":null}
C3,buyer_a_5,1785000237.331,1785000237.361,200,{"code":0,"msg":"服务器错误","data":null}
C3,buyer_a_3,1785000237.332,1785000237.364,200,{"code":0,"msg":"服务器错误","data":null}
